f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9
-0.1441183,0.0033213247,0.14022171,0.12673378,-0.16731875,0.15245028,0.0070529077,0.09847677,0.13606863,0.03757684
-0.13790543,0.0031945745,0.14725079,0.12844285,-0.15845041,0.14870045,0.0031888555,0.10068618,0.14188427,0.031392753
-0.120783366,-0.08365473,0.17209685,0.0757657,-0.07440967,0.19750844,0.060275882,0.110029474,0.15950617,0.09433372
-0.12755461,-0.0034019463,0.13850142,0.12590463,-0.16354357,0.1543735,0.016418064,0.098742604,0.14672549,0.03202514
-0.05062103,-0.15824406,0.14390683,0.0077563035,0.028774176,0.19829048,0.11906887,0.09869662,0.14588211,0.14437738
-0.12955418,-0.03021036,0.150161,0.127811,-0.13900805,0.1730984,0.029719822,0.11791849,0.14283745,0.040452268
-0.09519139,-0.15567312,0.1412025,0.03881847,0.009603319,0.17299904,0.111904055,0.078691565,0.13786323,0.1300254
-0.072101004,-0.12569116,0.13638498,0.037408017,-0.043605916,0.17637162,0.103476964,0.111592084,0.17290089,0.11735211
-0.120783366,-0.08365473,0.17209685,0.0757657,-0.07440967,0.19750844,0.060275882,0.110029474,0.15950617,0.09433372
-0.0853636,-0.100644596,0.124279104,0.061819308,-0.06702471,0.17972542,0.09717132,0.11604606,0.17694522,0.09789503
-0.06397043,-0.14305837,0.13251838,0.00035885425,0.0006070689,0.18661842,0.14164838,0.0795138,0.14244407,0.1446437
-0.13671309,0.0030895413,0.1427716,0.12427882,-0.16259128,0.15910675,-0.005111982,0.1062107,0.13745542,0.030028945
-0.13231194,-0.01701536,0.14966238,0.12726589,-0.15630698,0.1426483,-0.0009323496,0.09175088,0.12988563,0.030466279
-0.13446304,-0.0049984166,0.14416665,0.12676439,-0.16119966,0.169816,0.0038158116,0.110839486,0.13955416,0.03254969
-0.101851165,-0.09453417,0.15043746,0.06300918,-0.044521023,0.18806024,0.09684113,0.10208884,0.1551021,0.108947136
-0.091589086,-0.13214605,0.15868208,0.05305746,-0.021254374,0.17745472,0.10177567,0.11280584,0.15250807,0.12134825
-0.09747506,-0.12973873,0.13487889,0.032089103,-0.011132352,0.18274665,0.11982398,0.12000337,0.15632115,0.12605567
-0.13805792,0.016497416,0.13763914,0.13633074,-0.17095165,0.1413671,-0.004151103,0.10365519,0.12933332,0.020188171
-0.13259076,-0.0015873124,0.13142605,0.12909608,-0.15594856,0.16685101,-0.014650022,0.11210852,0.14236327,0.05400073
-0.12442393,0.0035998218,0.14532976,0.12599853,-0.18309756,0.14701562,-0.010432869,0.09237353,0.12860818,0.022879524
-0.06787995,-0.16046396,0.14531079,0.02146763,0.027589995,0.18623735,0.12303352,0.10352949,0.14231524,0.13669044
-0.13302036,0.010176506,0.1257804,0.12466597,-0.18362641,0.14848037,0.0029658626,0.09829373,0.13176434,0.021582052
-0.0669619,-0.17599094,0.11834262,0.037409823,0.011309422,0.18255681,0.13117732,0.09061496,0.14543545,0.14899476
-0.08024969,-0.14160003,0.14158484,0.033972498,0.010232074,0.18970148,0.11188336,0.10225273,0.14561214,0.13423234
-0.13379358,0.0028242269,0.13991849,0.12663516,-0.15808164,0.16533482,0.004659478,0.0985844,0.13931815,0.03141091
-0.13372497,-0.007021015,0.14778183,0.12556583,-0.15922686,0.15438418,0.0040016244,0.10484708,0.1390708,0.034255434
-0.087210305,-0.11974675,0.15396287,0.05559344,-0.015553723,0.18280086,0.10624048,0.114614,0.15184729,0.11616001
-0.07180509,-0.13933864,0.15020126,0.026369585,0.011759607,0.1866636,0.11986522,0.10548132,0.15342723,0.13458547
-0.067932345,-0.15309581,0.137636,0.025985407,0.008070857,0.1817521,0.1257116,0.103622176,0.14620212,0.13903742
-0.06738149,-0.15368943,0.1241513,0.02983009,0.028330429,0.17926146,0.13568985,0.10199423,0.1437066,0.13483745
-0.13549766,0.0036257056,0.14409585,0.12592782,-0.17310375,0.15588248,0.0013914662,0.10573201,0.13908517,0.031112595
-0.14510143,-0.00631559,0.14464222,0.13485904,-0.16501436,0.1629264,0.0024220312,0.08923359,0.1368156,0.041809943
-0.067678876,-0.14433284,0.1491206,0.025405062,0.0029737924,0.1895479,0.12812632,0.11391621,0.14481853,0.1578632
-0.10649711,-0.12552427,0.1612015,0.05294949,-0.028178062,0.18904215,0.09247383,0.100284725,0.15476856,0.12396703
-0.13712965,-0.030869624,0.14873968,0.1254592,-0.15095514,0.14673111,0.038728047,0.10657118,0.13121466,0.042901073
-0.09385051,-0.13743028,0.1582017,0.036575686,-0.002507728,0.18363623,0.10254692,0.09630763,0.15300806,0.1330308
-0.08785741,-0.13125119,0.1462303,0.039817438,-0.019627903,0.18794464,0.10529656,0.100272216,0.15104225,0.12702096
-0.07998051,-0.12897679,0.14342536,0.049078602,-0.032605227,0.17890537,0.120651044,0.12277181,0.16874713,0.1334772
-0.14139725,0.013621368,0.12873363,0.12843625,-0.17806186,0.14736807,-0.0031782398,0.08831961,0.1373715,0.032891277
-0.124291316,-0.011460229,0.1597948,0.13754858,-0.16383728,0.15190491,-0.0056002415,0.09257892,0.13875107,0.028514383
-0.07498815,-0.15082645,0.151419,0.035421435,0.015927803,0.17281072,0.123580456,0.09831401,0.14938559,0.13696702
-0.120783366,-0.08365473,0.17209685,0.0757657,-0.07440967,0.19750844,0.060275882,0.110029474,0.15950617,0.09433372
-0.14467752,0.046590995,0.14169693,0.12646051,-0.17959699,0.12902498,-0.044827476,0.088887595,0.12576863,0.0011785012
-0.124467395,-0.021141978,0.17766026,0.13373107,-0.14499295,0.15902996,0.006786431,0.10964513,0.14889286,0.041643232
-0.06958109,-0.15122834,0.142264,0.04021112,-0.024531052,0.16952278,0.12038305,0.09874607,0.14061552,0.12156218
-0.12166494,-0.02249823,0.15497822,0.12382886,-0.16701941,0.15388542,0.012575832,0.10189186,0.13565774,0.037910704
-0.14082886,0.0040932465,0.14338872,0.12989734,-0.162042,0.15508655,-0.0110439975,0.09277438,0.13160811,0.025171096
-0.12747806,-0.009331598,0.14765958,0.12222947,-0.14430913,0.15745987,0.017251557,0.117608085,0.14601871,0.051565032
-0.08470506,-0.11902635,0.16190618,0.055046517,-0.020782705,0.18634129,0.10434216,0.11146278,0.15357062,0.11782923
-0.094577104,-0.13453738,0.15500624,0.051417004,-0.030669566,0.1860105,0.106127754,0.10044795,0.14313939,0.12980552
-0.09403592,-0.14517653,0.14747801,0.04345261,-0.017966252,0.15517062,0.10033204,0.098144926,0.15040596,0.11298027
-0.1343149,-0.015958512,0.15085515,0.12946622,-0.1702934,0.14858742,0.00010850254,0.09444034,0.12825552,0.050072424
-0.11030537,-0.13063017,0.15398848,0.056537364,-0.058893792,0.18341748,0.09800461,0.1063693,0.15001555,0.11397927
-0.12164599,-0.018626962,0.1509929,0.145247,-0.15324242,0.1646814,0.0052548987,0.10602636,0.14794064,0.05385851
-0.10272161,-0.12019901,0.16894977,0.058993783,-0.031980615,0.19327798,0.086449794,0.09401759,0.14931098,0.118222095
-0.119631395,-0.035365634,0.12399131,0.09933742,-0.123560466,0.177815,0.03621867,0.114006326,0.15993609,0.059443522
-0.136198,-0.014807429,0.15796423,0.121887356,-0.14699215,0.16452841,0.010329642,0.10858863,0.13814099,0.04156786
-0.111088015,-0.09069134,0.16614601,0.0786278,-0.10850329,0.16319904,0.07093548,0.10431847,0.15831295,0.08646721
-0.09570575,-0.07223755,0.11044902,0.07281656,-0.08187972,0.1887779,0.073755324,0.12428562,0.1896868,0.08208816
-0.064025186,-0.14546281,0.14477415,0.036422804,0.016073743,0.17965071,0.11666626,0.11102375,0.14263804,0.12913018
-0.12816636,-0.007037596,0.13976789,0.11704532,-0.17964558,0.15112765,0.017029319,0.0999585,0.13914943,0.03887965
-0.14539194,-0.0028920437,0.14260979,0.13593847,-0.16714482,0.16078644,0.0024054272,0.09088019,0.13554998,0.03876835
-0.07816965,-0.14560686,0.146362,0.031972036,-0.005756141,0.18545435,0.11848123,0.10096036,0.15066369,0.13452932
-0.1310742,-1.8039636e-05,0.14815234,0.104003035,-0.18173282,0.154786,0.022578962,0.10253747,0.14709872,0.05055138
-0.06742325,-0.14841777,0.13600817,0.02001627,0.019926071,0.18508269,0.11939902,0.10107703,0.15377791,0.1355777
-0.10686092,-0.080428846,0.15970184,0.08116442,-0.08618041,0.17128831,0.09041735,0.12792727,0.16004369,0.09624118
-0.13146262,-0.006652059,0.1392318,0.11720807,-0.1589167,0.15328003,0.012855138,0.10518016,0.14002033,0.039095417
-0.12287564,-0.007829803,0.16005535,0.13792898,-0.17486787,0.14153402,-0.010136436,0.09445618,0.13277203,0.026774451
-0.06544247,-0.16025043,0.14292705,0.022919994,0.0067865076,0.17498696,0.12284137,0.09441422,0.14802404,0.13261907
-0.074883215,-0.14753434,0.14949046,0.026074596,0.022205722,0.18177406,0.12679334,0.099156976,0.15550235,0.1262876
-0.09706473,-0.09886483,0.15812118,0.062147856,-0.051045593,0.19128844,0.0807308,0.12884843,0.1749479,0.104072966
-0.13832276,0.015887413,0.14203262,0.13017961,-0.1655398,0.14697662,-0.007625769,0.106711656,0.13485277,0.024329877
-0.14478417,0.008422221,0.13888603,0.12566143,-0.1895264,0.14481756,-0.012223904,0.089114815,0.12142712,0.015451604
-0.14682002,-0.016704747,0.15030353,0.12347521,-0.1524897,0.16735117,-0.0051033995,0.093882084,0.14021228,0.039685696
-0.08958363,-0.11401009,0.15982546,0.05906693,-0.0717907,0.16930252,0.09970444,0.11336064,0.15771964,0.10735313
-0.09716624,-0.09533719,0.15592329,0.05391241,-0.06479164,0.18593714,0.076998904,0.11437102,0.18188125,0.09252346
-0.13097598,0.020632537,0.13510206,0.12669916,-0.17154077,0.15841521,0.01636765,0.0944921,0.14215751,0.03405951
-0.11231864,-0.104374774,0.14163177,0.079726346,-0.042384285,0.19260715,0.095788896,0.12388327,0.17067152,0.09577404
-0.120783366,-0.08365473,0.17209685,0.0757657,-0.07440967,0.19750844,0.060275882,0.110029474,0.15950617,0.09433372
-0.120783366,-0.08365473,0.17209685,0.0757657,-0.07440967,0.19750844,0.060275882,0.110029474,0.15950617,0.09433372
-0.13964042,-0.019538624,0.1463351,0.121999055,-0.15134755,0.15711345,0.0345546,0.09489982,0.14739552,0.052939337
-0.06571252,-0.14717247,0.15762281,0.03293177,0.017404677,0.16814288,0.13354798,0.09971545,0.15080123,0.12988631
-0.1345034,-0.008569236,0.15878251,0.12499338,-0.1588853,0.15451986,-0.00048784356,0.10117362,0.14544448,0.04311214
-0.06292703,-0.14054571,0.14720644,0.01978398,0.04058846,0.1732102,0.12078927,0.101302646,0.15146282,0.13455927
-0.14349632,0.0040936093,0.14613558,0.12756851,-0.16218857,0.15583378,-0.0062020924,0.09776011,0.13417359,0.031312674
-0.12368054,-0.0059021986,0.15125497,0.12161294,-0.15565725,0.1565404,0.0045762076,0.109591745,0.14125507,0.033311814
-0.13051115,-0.0018048263,0.14881186,0.1305516,-0.17229757,0.14339955,0.0069798315,0.10178397,0.13156052,0.025430331
-0.06578604,-0.15921517,0.1356253,0.020005325,0.012234983,0.17652595,0.12213576,0.09845666,0.14729233,0.13872772
-0.051713604,-0.14763589,0.13692772,0.0253845,0.050087567,0.18445154,0.12397768,0.099993825,0.14862767,0.14332135
-0.07282979,-0.10710857,0.13721178,0.063504025,-0.06685357,0.18172832,0.09617186,0.11131104,0.14719228,0.13830489
-0.12191199,-0.017853156,0.15358509,0.12084045,-0.15196103,0.1680903,0.011189992,0.08908328,0.13352004,0.043755848
-0.11028778,-0.060015548,0.12623636,0.103945605,-0.11964728,0.16135241,0.03603585,0.09605862,0.14909816,0.05876244
-0.119984634,-0.032127157,0.15572551,0.1325247,-0.15802304,0.16322777,0.040360056,0.11301581,0.1393929,0.04600563
-0.13098292,0.0045788414,0.15495954,0.13377142,-0.17309028,0.15142858,-0.016257111,0.09289692,0.13567333,0.020226337
-0.07104267,-0.1597679,0.13182627,0.010047465,0.026463764,0.17519441,0.13754752,0.10096491,0.14073958,0.14068964
-0.11622967,-0.041586462,0.15772663,0.10293495,-0.12286346,0.19530249,0.0482575,0.10984909,0.14989735,0.0870806
-0.09210602,-0.11101616,0.12261055,0.04475961,-0.055103555,0.18211499,0.10183522,0.111654535,0.16620441,0.09947142
-0.12704201,-0.006877735,0.1517476,0.1194419,-0.16423836,0.15979767,0.003988901,0.100270845,0.13564563,0.02615128
-0.07218965,-0.16421011,0.13415019,0.02065708,0.011785723,0.17565364,0.1338207,0.105817996,0.14428793,0.13843971
-0.13402559,-0.024334127,0.15185665,0.10892662,-0.1575751,0.14752157,0.01998431,0.09046002,0.13690309,0.06584131
-0.120783366,-0.08365473,0.17209685,0.0757657,-0.07440967,0.19750844,0.060275882,0.110029474,0.15950617,0.09433372
-0.07506217,-0.120093234,0.14506513,0.03765356,-0.022788625,0.1855799,0.1057985,0.106963865,0.15468548,0.13037431
-0.077049166,-0.1383624,0.15352888,0.046675026,-0.024192665,0.19048764,0.10587507,0.10879916,0.15043205,0.123705864
-0.07480037,-0.1425351,0.14469337,0.029932322,0.015299655,0.1824554,0.12260156,0.10169542,0.14842682,0.13369833
-0.059641425,-0.14419137,0.14847411,0.039871026,0.005114847,0.18310261,0.12775692,0.09650387,0.14917324,0.14094123
-0.14275676,-0.0018947403,0.15103438,0.13618217,-0.16340831,0.15625797,-0.0030247122,0.0924329,0.13154924,0.025896957
-0.12569194,-0.06919298,0.16388007,0.106800646,-0.15702419,0.15594625,0.04921842,0.1061723,0.14552397,0.08054876
-0.14203691,0.0055349064,0.13690192,0.13115297,-0.16677509,0.15060872,-0.0055647213,0.09550127,0.13095266,0.029451247
-0.0646414,-0.15691087,0.13371857,0.016272984,0.026089055,0.1834024,0.12786913,0.09891255,0.14412777,0.14157361
-0.13554129,0.021696482,0.12792768,0.12826717,-0.16696343,0.1387161,-0.0029265166,0.097164184,0.13475212,0.018881146
-0.13451974,0.010856453,0.14597788,0.13031867,-0.16504993,0.15352164,-0.0020869272,0.10427906,0.13648938,0.031855356
-0.10864199,-0.117310464,0.18301348,0.07232933,-0.05525747,0.19408812,0.080910645,0.09050517,0.13437134,0.11010573
-0.09132985,-0.14174956,0.14897372,0.044311363,-0.003694959,0.18561152,0.10580647,0.092437185,0.1463012,0.12674205
-0.12782036,0.005927188,0.13967946,0.12800786,-0.1709181,0.15888506,-0.01300262,0.11196568,0.1338569,0.02485721
-0.14967012,0.009851343,0.13821976,0.1274386,-0.17014655,0.14359264,-0.0012111673,0.08836436,0.13526599,0.028491745
-0.11691371,-0.025574852,0.13026828,0.10076332,-0.12856644,0.17276333,0.032045383,0.11739837,0.16708021,0.045173857
-0.13548133,0.024470834,0.13956234,0.1298792,-0.17630921,0.1406351,-0.0019684532,0.09997831,0.13166939,0.030485576
-0.07228061,-0.14762615,0.15135635,0.022531485,0.023941798,0.18792585,0.11819322,0.10814932,0.14342837,0.14022826
-0.088426694,-0.096527636,0.13872696,0.05596488,-0.052543487,0.19295426,0.10122621,0.13418455,0.18232399,0.10859562
-0.14058371,-0.0018547889,0.14448792,0.13517003,-0.16140021,0.16718282,-0.016941821,0.10082466,0.13309231,0.024546666
-0.038987506,-0.1561818,0.13521867,0.007368549,0.031851098,0.18903,0.12667091,0.09841854,0.14073575,0.13349654
-0.13866098,-0.010486208,0.15805915,0.115402,-0.14377582,0.16709593,-0.0012738161,0.104604706,0.13551615,0.04494166
-0.05927515,-0.15713505,0.12954003,0.018205531,0.033434324,0.1803314,0.11979309,0.09946408,0.14967972,0.13099653
-0.13546687,-0.03477267,0.14669488,0.124624334,-0.13741511,0.15599412,0.031229224,0.10991046,0.14414647,0.031434506
-0.08170295,-0.14190559,0.15241592,0.038053986,-0.0027317964,0.19214547,0.11440597,0.11188261,0.14659269,0.13215949
-0.076450944,-0.12630844,0.13184294,0.04863927,-0.006198489,0.1795008,0.10036303,0.11946463,0.1577075,0.11603676
-0.14460626,0.011322357,0.12835982,0.12910998,-0.18213795,0.15241192,-0.00038492813,0.09424525,0.13089395,0.023861453
-0.12721835,0.015212821,0.14885636,0.12508388,-0.16574164,0.1552255,-0.0026267357,0.1090179,0.14024702,0.027190724
-0.08999982,-0.13943179,0.15170957,0.033169515,-0.006049989,0.18513678,0.10608778,0.104477875,0.14421208,0.12974392
-0.15017848,-7.5145435e-05,0.15074119,0.13390417,-0.1554921,0.14237088,0.003740625,0.103956126,0.14254028,0.024863577
-0.13672717,-0.013779684,0.15289575,0.1272168,-0.14891753,0.12199807,0.038419124,0.09406192,0.12191149,0.038447503
-0.07498815,-0.15082645,0.151419,0.035421435,0.015927803,0.17281072,0.123580456,0.09831401,0.14938559,0.13696702
-0.06617437,-0.1683852,0.13427582,0.0129497675,0.03279018,0.17864785,0.1256593,0.102812976,0.13640377,0.14363064
-0.11993312,0.020958455,0.14970402,0.13438508,-0.16910338,0.15522823,-0.005842793,0.11572235,0.1309735,0.020242952
-0.14486764,-0.029762516,0.17801249,0.111257076,-0.13377672,0.18662243,0.005216651,0.0980911,0.14163108,0.05895027
-0.091443375,-0.056063645,0.15288724,0.08938329,-0.10732646,0.18326935,0.05902135,0.10535099,0.16702102,0.09833973
-0.13812713,0.017932618,0.14096755,0.13173652,-0.17302486,0.15441842,-0.0058387155,0.0951416,0.13154659,0.028073583
-0.120783366,-0.08365473,0.17209685,0.0757657,-0.07440967,0.19750844,0.060275882,0.110029474,0.15950617,0.09433372
-0.06329631,-0.17030942,0.12891547,0.0143321045,0.030859116,0.17523926,0.13591836,0.095061734,0.14461626,0.14399227
-0.08117519,-0.14183287,0.15665062,0.04172605,-0.0014603733,0.19118874,0.10878329,0.10243914,0.14641997,0.13352428
-0.120783366,-0.08365473,0.17209685,0.0757657,-0.07440967,0.19750844,0.060275882,0.110029474,0.15950617,0.09433372
-0.071657956,-0.13952743,0.15005259,0.026307393,0.0122694,0.18660288,0.11992833,0.10545462,0.15320022,0.13457562
-0.12546492,-0.010008382,0.15609168,0.11653329,-0.16190785,0.15968117,0.0059324238,0.10519656,0.1456917,0.038449444
-0.13033038,0.009874146,0.14873241,0.1305219,-0.1644962,0.15378252,0.00117751,0.10303498,0.13438524,0.034660786
-0.079655744,-0.14322142,0.14462158,0.029225709,-0.0007073518,0.18571995,0.11055234,0.10223345,0.15107018,0.13013518
-0.09031358,-0.11033533,0.11138128,0.058584876,-0.05519913,0.19902071,0.10090432,0.0992674,0.18078385,0.10944781
-0.13117513,0.008373426,0.15446061,0.13197847,-0.17499839,0.13401324,0.014345932,0.09163348,0.13565691,0.030617815
-0.08158357,-0.13647635,0.15219612,0.04070081,-0.0068969824,0.1897035,0.106563345,0.10616033,0.14760058,0.12800743
-0.12124468,-0.027462784,0.16774072,0.109570615,-0.15703458,0.15348288,0.0059800968,0.09775228,0.13436897,0.039039403
-0.0826649,-0.12086983,0.16091089,0.063730225,-0.03731247,0.17674299,0.1218834,0.09768197,0.15018843,0.12139885
-0.11041969,-0.056336727,0.15158848,0.09431542,-0.12636873,0.17622826,0.033015992,0.10579591,0.16326709,0.062434934
-0.1274975,-0.029429253,0.16569105,0.12645304,-0.13844448,0.16712499,0.022123678,0.105908506,0.15418425,0.049324136
-0.07663402,-0.15428756,0.14112899,0.027369479,0.015665282,0.17831565,0.12251032,0.09591448,0.14370774,0.13754997
-0.14476345,-0.051627543,0.17814492,0.10392455,-0.11611049,0.19077337,0.025214849,0.10093688,0.14161226,0.0719704
-0.06785269,-0.15639754,0.1393645,0.029998375,0.0042288406,0.18073918,0.12170492,0.099861205,0.13787737,0.1413796
-0.0894814,-0.14952432,0.15212516,0.033912815,-0.05561511,0.18214995,0.110951066,0.09989878,0.16029228,0.13745083
-0.116742335,-0.031045709,0.16372016,0.12219349,-0.15387364,0.17352119,0.019607104,0.10957352,0.1486625,0.048813596
-0.11780669,-0.03955665,0.16812168,0.11221531,-0.11057045,0.16495581,0.03919631,0.107569866,0.14717211,0.049482036
-0.07929651,-0.15017064,0.15288723,0.025873905,0.006877109,0.18186253,0.12264829,0.10753551,0.14741747,0.13880023
-0.12448593,-0.019084278,0.15946722,0.11973969,-0.17966707,0.1627294,-0.0064153206,0.09488283,0.13619651,0.03311987
-0.13732086,-0.052938744,0.17664544,0.09831625,-0.11096567,0.19307338,0.024712408,0.10507206,0.15191667,0.07248021
-0.12986332,-0.032358166,0.14004172,0.10815664,-0.14958978,0.1823577,0.02073286,0.10702269,0.14686812,0.056931846
-0.061578922,-0.15001486,0.13240133,0.016161125,0.033255503,0.1697918,0.11984165,0.10193394,0.14234099,0.13339296
-0.0805664,-0.14261158,0.14701526,0.03185494,0.0024816692,0.1872208,0.114516065,0.099667124,0.15375936,0.13467576
-0.081731796,-0.16042174,0.14794643,0.047318768,-0.0046152053,0.16587542,0.11897647,0.09838307,0.13916722,0.12332898
-0.05981645,-0.1578728,0.1360903,0.017669236,0.02867893,0.18768321,0.12600943,0.09797114,0.1512122,0.1423157
-0.12672386,-0.049746674,0.16430204,0.1061043,-0.13410038,0.18175495,0.061575428,0.112547874,0.15795611,0.07480915
-0.06963072,-0.14272425,0.1502631,0.030867787,0.0111821,0.18152097,0.12555929,0.09196166,0.15283215,0.12667944
-0.120720856,-0.021712987,0.137589,0.10871045,-0.13695113,0.16104174,0.042525455,0.11729408,0.16232911,0.05165207
-0.07988989,-0.12367987,0.13018353,0.06659602,-0.051119935,0.17016603,0.09975189,0.08984884,0.14829639,0.101037025
-0.079501465,-0.14534923,0.14243145,0.023735307,0.010163484,0.1795254,0.12212167,0.1021146,0.14608501,0.13348705
-0.13276435,0.011770989,0.14764017,0.13145159,-0.17233513,0.14737915,-0.009040891,0.0989533,0.13627829,0.018001424
